alu_customer_number,alu_customer_account_code,alu_customer_account_name,alu_financial_customer_group_code,alu_financial_customer_group_name,alu_legal_name,created_date,created_user,modified_date,modified_user,nokia_account_id,nokia_legal_account_name,x_mark,x_mark_err
1000055083,BRAW816,VM PUBLIC SECTOR-INDIRECT-BRA,CXQCW,VM PUBLIC SECTOR-INDIRECT-BRA,MUNICIPIO DE CAMACARI,1518266720000000,,1518266720000000,,301008855,Municipio de Camacari,true,
1000062381,INDX151,TXLE-IND,CXQM5,TXLE-IND,NATIONAL PAYMENTS CORPORATION OF INDIA,1518266720000000,,1518266720000000,,301033019,Npci,true,
1000027118,PRTU215,IPS - OTH. TRANSPORT-PT,CXPH3,VM TRANSPORT-PRT,"APS - ADMINISTRACAO DO PORTO DE SINES, S.A.",1518266720000000,,1518266720000000,,301030132,APS,true,
1000047742,FIN9999,OTHER CUSTOMERS IN FINLAND,CFIN9,OTHER CUSTOMERS IN FINLAND,FINGRID OYJ,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000067483,NZL0002,TELECOM NEW ZEALAND LIMITED,C4207,SPARK NEW ZEALAND-NZL,AIR NEW ZEALAND ASSOCIATED COMPANIES LIMITED,1518266720000000,,1518266720000000,,301035792,AIR NEW ZEALAND ASSOCIATED,true,
1000016402,USAX751,LGS DEACT USA,CXR40,LGS DEACT USA,US GOVT 8,1519213588000000,,1519213588000000,,301034715,US Government Deactivated Customers,,
1000012752,ARGW825,VM UTILITIES-INDIRECT-ARG,CXQD8,VM UTILITIES-INDIRECT-ARG,ELECTROINGENIERIA I C S  S.A.,1518266720000000,,1518266720000000,,301008198,Electroingenieria I C S S.A.,true,
1000062035,GBRQ445,SI-PSGA-GB,CXP8Y,VM PUBLIC SECTOR-GBR,HMGCC,1518266720000000,,1518266720000000,,301032994,Hmgcc,true,
1000004993,BELX291,DIMENSION DATA-BEL,CXQR9,DIMENSION DATA-BEL,DIMENSION DATA COMMUNICATIONS BELGIUM NV,1518266720000000,,1518266720000000,,301031311,Nextiraone,true,
1000016239,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,ST TAMMANY PARISH SHERIFFS OFFICE,1518266720000000,,1518266720000000,,301009381,St Tammany Parish Sheriff's Office,true,
1000040333,SGP0077,HEWLETT PACKARD-SGP,C0315,HEWLETT PACKARD-SGP,HP SERVICES (SINGAPORE) PTE LTD,1518266720000000,,1518266720000000,,301006931,Hewlett-Packard Singapore (Sales) Pte.,,
1000059316,ITA0026,PUBLIC ADMINISTRATION,CXP9N,VM PUBLIC SECTOR-ITA,REGIONE PUGLIA,1518266720000000,,1518266720000000,,301031502,Regione Puglia,true,
1000030061,ITAA95X,NON TRADE-ITA,CXIIT,NON TRADE-ITA,ZINC FOUR S.R.L.,1518266720000000,,1518266720000000,,301035917,ZINC FOUR S.R.L.,true,
1000069034,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,METROPOLITAN AREA PLANNING,1524298866000000,CLOUDEDH,1524288074000000,CLOUDEDH,301037110,Metropolitan Area Planning,true,
1000067006,USAW193,LGS INDIRECT USA,CXQ8O,LGS INDIRECT USA,GRAYWOLVES TELECOM,1519213588000000,,1519213588000000,,301004933,Teltech Communications LLC,,
1000032176,ROUW729,OTHER TECHNICAL XTRA LARGE ENTERPRISE (TXLE)-ROU,CXQA6,OTHER TECHNICAL XTRA LARGE ENTERPRISE-ROU,INFO WORLD SRL,1518266720000000,,1518266720000000,,301030897,Info World SRL,true,
1000048833,BRA0007,TELEFONICA-SP,C4098,TELEFONICA-SP-BRA,TELEFONICA BRASIL S.A.,1518266720000000,,1518266720000000,,301000410,Telefnica Brasil S.A.,,
1000014388,ARGW815,VM PUBLIC SECTOR-INDIRECT-ARG,CXQCV,VM PUBLIC SECTOR-INDIRECT-ARG,COOP. TELEFONICA DE GRAND BOURG,1518266720000000,,1518266720000000,,301008064,Coop. Telefonica de Grand Bourg y P.N.,true,
1000062672,DEUZZZ5,INTERCO CONSO-DEU,CZZZ5,INTERCO CONSO,IRIS TELECOMMUNICATION GMBH,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000028721,BRAW816,VM PUBLIC SECTOR-INDIRECT-BRA,CXQCW,VM PUBLIC SECTOR-INDIRECT-BRA,EMPRESA BRASILEIRA DE AERONAUTICA S.A.,1518266720000000,,1518266720000000,,301008213,Empresa Brasileira de Aeronautica S.A.,true,
1000068620,MEXW164,TXLE-MEX,CXQ35,TXLE-MEX,BUENAS NOTICIAS S.A. DE C.V.,1522041250000000,,1522041250000000,,301036914,BUENAS NOTICIAS S.A. DE C.V.,true,
1000053493,IRLW990,GOOGLE-IRL,CXQHZ,GOOGLE-IRL,GOOGLE IRELAND LIMITED,1518266720000000,,1518266720000000,,301001003,Google Europe,true,
1000047897,USAX464,TXLE WEST-USA,CXQS2,TXLE WEST-USA,ENTERPRISE HOLDINGS INC,1518266720000000,,1518266720000000,,301000716,Enterprise Holdings Inc.,true,
1000033181,USAZZZ5,INTERCO CONSO-USA,CZZZ5,INTERCO CONSO,DIAMOND INTERNATIONAL CORPORATION,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000063462,CHNW563,TEPS PUB-CN-SOUTH,CXP8D,TEPS PUBLIC SECTOR-CHN,"HUAZHU HOSPITALITY MANAGEMENT COMPANY,LIMITED",1518266720000000,,1518266720000000,,301034461,HuaZhu Hospitality management Company,true,
1000069101,CHNX741,TXLE IOT-CHN,CXR3P,TXLE IOT-CHN,SHENZHEN HIPAD TELECOMMUNICATION TECHNOLOGY CO LTD,1524215165000000,,1524215165000000,,301003258,IOT Customers US,,
1000011502,TWN4048,CHUNGHWA TELECOM CO. LTD.,C4048,CHUNGHWA TELECOM-TWN,"CHUNGHWA TELECOM CO., LTD. CHIAYI TECHNICAL OPERATIONSDIVISION CHT CHIAYI T.O.D.",1518266720000000,,1518266720000000,,301000027,Chunghwa Telecom Co. Ltd. (Fixed),,
1000026697,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,TELLABS OPERATIONS INC.,1518266720000000,,1518266720000000,,301009501,Tellabs Operations Inc.,true,
1000062089,CRIV878,VM-UTIL-CR,CXP2P,VM UTILITIES-CRI,COMPANIA NACIONAL DE FUERZA Y LUZ,1518266720000000,,1518266720000000,,301034482,Compania Nacional De Fuerza Y Luz,true,
1000031076,HKGX140,TXLE-HKG,CXQLU,TXLE-HKG,RAMBO CHEMICALS (HK)LTD,1518266720000000,,1518266720000000,,301007709,Rambo Chemicals (H.K.) Ltd,true,
1000063538,CANU253,TEPS TRANSPORTATION-CAN,CXPDT,TEPS TRANSPORTATION-CAN,PARSONS,1518266720000000,,1518266720000000,,301034682,Parsons,true,
1000066834,CHNX474,GCHN OTH CT TOWER,CXQVN,CHINA TOWER-CHN,"CHINA TOWER CORPORATION, GUIZHOU BRANCH",1518266720000000,,1518266720000000,,301035211,"China Tower Corporation Limited,Gui",true,
1000001780,GBRV432,REL-GLOB-GBR,C0175,RELIANCE-GBR,GLOBAL CLOUD XCHANGE,1518266720000000,,1518266720000000,,301030760,Global Cloud Xchange,true,
1000045964,FRAV995,BANK & FINANCE - FR,CXQ9Y,OTHER TECHNICAL XTRA LARGE ENTERPRISE-FRA,BANQUE DE FRANCE,1518266720000000,,1518266720000000,,301006654,Banque De France,true,
1000016286,RUSW938,OTHER TECHNICAL XTRA LARGE ENTERPRISE (TXLE)-RUS,CXQGW,OTHER TECHNICAL XTRA LARGE ENTERPRISE (TXLE)-RUS,OJSC SBERBANK,1518266720000000,,1518266720000000,,301031367,Ojsc Sberbank,true,
1000056080,AREX628,OTHER TXLE ARE,CXQRZ,OTHER TECHNICAL XTRA LARGE ENTERPRISE-ARE,GULF BRIDGE INTERNATIONAL INC,1518266720000000,,1518266720000000,,301005109,Gulf Bridge International Cable System A,true,
1000032494,CHNW500,CHINA TELECOM-CN-YUNNAN,CXQUA,CHINA TELECOM-YN-CHN,CHINA TELECOM CORPORATION LIMITED YUNNAN NETWORK ASSETS BRANCH,1518266720000000,,1518266720000000,,301000344,Yunnan Telecom Co. Ltd,,
1000053491,JPNX012,TXLE-INDIRECT-JPN,CXQII,TXLE-INDIRECT-JPN,"PANASONIC SYSTEM NETWORKS CO., LTD.",1518266720000000,,1518266720000000,,301009012,"Panasonic System Networks Co., Ltd.",true,
1000026978,CHNW411,CHINA MOBILE-CN-JILIN,CXQSL,CHINA MOBILE-JL-CHN,CHINA MOBILE COMPANY LIMITED JILIN - BAICHENG BRANCH,1518266720000000,,1518266720000000,,301000066,Jilin Mobile Communications Corp.,,
1000012658,ARGW825,VM UTILITIES-INDIRECT-ARG,CXQD8,VM UTILITIES-INDIRECT-ARG,COOP. DE ELECT  Y SERV  PUBLICOS SIL-PE,1518266720000000,,1518266720000000,,301008060,Coop. de Elect Y Serv Publicos SIL-PE,true,
1000016827,CHNW489,CHINA TELECOM-CN-GUANGXI,CXQU0,CHINA TELECOM-GX-CHN,CHINA TELECOM CORPORATION LIMITED GUANGXI-LIUZHOU BRANCH,1518266720000000,,1518266720000000,,301000316,Guangxi Telecom Co. Ltd,,
1000033929,IND0125,BRITISH TELECOM-IND,C0033,BRITISH TELECOM-IND,BT GLOBAL COMMUNICATION (I) PVT. LTD.,1518266720000000,,1518266720000000,,301001043,BT Global Communication (I) Pvt. Ltd.,true,
301015544,,,,,New Generation Telecom Limited (ON),1519213588000000,,1519213588000000,,301015544,New Generation Telecom Limited (ON),true,
1000067397,KORU332,TEPS TRAN-KR,CXPFO,TEPS TRAN-KOR,SEOUL METRO 9 CORP.,1518266720000000,,1518266720000000,,301035715,Seoul Metro 9 Corp.,true,
1000000753,CHNZZZ5,INTERCO CONSO-CHN,CZZZ5,INTERCO CONSO,"SHANGHAI BELL CO., LTD.",1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
301013737,,,,,E-Via S.p.A. (Retelit) (ON),1519213588000000,,1519213588000000,,301013737,E-Via S.p.A. (Retelit) (ON),true,
1000053002,AREX828,MCC,CXP7A,VM PUBLIC SECTOR-ARE,MONITORING & CONTROL CENTER,1518266720000000,,1518266720000000,,301009860,Monitoring & Control Center,true,
1000067097,AREX628,OTHER TXLE ARE,CXQRZ,OTHER TECHNICAL XTRA LARGE ENTERPRISE-ARE,DUBAI WORLD TRADE CENTER,1518266720000000,,1518266720000000,,301035440,Dubai World Trade Center,true,
1000066846,BRAW816,VM PUBLIC SECTOR-INDIRECT-BRA,CXQCW,VM PUBLIC SECTOR-INDIRECT-BRA,TRIBUNAL DE JUSTICA DO ESTADO DA BAHIA,1518266720000000,,1518266720000000,,301035223,TRIBUNAL DE JUSTICA DO ESTADO DA,true,
301013700,,,,,Latvia Others (ON),1519213588000000,,1519213588000000,,301013700,Latvia Others (ON),true,
1000035131,SVKA95V,TELECOM ITALIA-SVK,CX4AX,TELECOM ITALIA-SVK,TI SPARKLE SLOVAKIA S.R.O.,1518266720000000,,1518266720000000,,301031768,Telecom Italia Sparkle Slovakia s.r.o.,true,
1000003420,DEUZZZ5,INTERCO CONSO-DEU,CZZZ5,INTERCO CONSO,ALCATEL SEL AG,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000041297,CHN9999,OTHER CUSTOMERS IN CHINA,CCHN9,OTHER CUSTOMERS IN CHINA,ANHUI RAILWAY CONSTRUCTION CORPORAT,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000001864,HKG9999,OTHER CUSTOMERS IN HONGKONG,CHKG9,OTHER CUSTOMERS IN HONGKONG,ALCATEL CHINA TELECOMS LTD,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000053495,MEXW828,VM UTILITIES-INDIRECT-MEX,CXQDB,VM UTILITIES-INDIRECT-MEX,SECTH S.A. DE C.V.,1518266720000000,,1518266720000000,,301009267,Secth S.A. de C.V.,true,
1000057412,CHLW821,VM TRANSPORT-INDIRECT-CHL,CXQD1,VM TRANSPORT-INDIRECT-CHL,ENYSE AGENCIA CHILE S.A.,1518266720000000,,1518266720000000,,301006758,Enyse Agencia Chile S.A.,true,
301020369,,,,,PT Telekomunikasi Selular (BSS),1519213588000000,,1519213588000000,,301020369,PT Telekomunikasi Selular (BSS),true,
1000056601,GBRW021,OTHER TECHNICAL XTRA LARGE ENTERPRISE-GBR,CXPZ5,OTHER TECHNICAL XTRA LARGE ENTERPRISE-GBR,NBC UNIVERSAL,1518266720000000,,1518266720000000,,301031288,NBC Universal,true,
1000001203,ESP0001,TELEFONICA DE ESPANA (EXCL TF MOV),C4046,TELEFONICA-ESP,"TELEFONICA SERVICIOS AUDIOVISUALES, S.A.",1518266720000000,,1518266720000000,,301001298,"Telefnica de Espaa, S.A.U.",,
NAU80,,,,,Nokia Siemens Networks Australia,1519213588000000,,1519213588000000,,NAU80,Nokia Siemens Networks Australia,true,
1000027013,MEX0040,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,CXP77,VM PUBLIC SECTOR-MEX,APOYO PARA EL RESCATE DE AUTOPISTAS CONCESIONADAS FARAC 1936,1518266720000000,,1518266720000000,,301008277,Farac,,
1000051516,CHNW419,CHINA MOBILE-CN-ANHUI,CXQST,CHINA MOBILE-AH-CHN,"CHINA MOBILE GROUP ANHUI CO., LTD. HEFEI BRANCH",1518266720000000,,1518266720000000,,301000051,Anhui Mobile Communications Corp.,,
301004604,,,,,PT Citra Sari Makmur (CSM),1519213588000000,,1519213588000000,,301004604,PT Citra Sari Makmur (CSM),true,
1000059928,VNM9997,HOTH-VNM,C0717,HOTH-VNM,VISCO JOINT STOCK COMPANY,1518266720000000,,1518266720000000,,301001222,Visco Joint Stock Company,true,
1000057292,KAZ9998,OTHER SERV PROVIDERS KAZ,C0809,OTHER SERV PROVIDERS KAZ,CA CUSTOMER TBD,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000006446,ITA9999,OTHER CUSTOMERS IN ITALY,CITA9,OTHER CUSTOMERS IN ITALY,SNAM RETE GAS S P A,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000011058,USAU440,TEPS TRANSPORTATION-USA,CXPI6,TEPS TRANSPORTATION-USA,STATE OF WISCONSIN DEPT. OF TRANSPORTATION,1518266720000000,,1518266720000000,,301006888,Wisconsin Department of Transportation,true,
1000058205,SRBV460,EMEA CHANNEL-SRB,CXPPJ,EMEA CHANNEL-SRB,BLUENET,1518266720000000,,1518266720000000,,301030259,Bluenet,true,
1000043387,JPNX556,SP-CABLE-INDIRECT-KDDI-JPN,CXQZ6,SP-CABLE-KDDI-JPN,KURASHIKI CATV,1518266720000000,,1518266720000000,,301032702,Kurashiki Catv,true,
1000000014,AUS0001,TELSTRA CORPORATION LIMITED-AUS,C4002,TELSTRA-AUS,TELSTRA CORPORATION LIMITED,1518266720000000,,1518266720000000,,301002142,Telstra Corporation Limited,true,
1000053008,BRA0007,TELEFONICA-SP,C4098,TELEFONICA-SP-BRA,GLOBAL VILLAGE TELECOM S.A.,1518266720000000,,1518266720000000,,301000410,Telefnica Brasil S.A.,,
1000054877,EGYU279,IPS-TRAN-EG,CXQBE,VM TRANSPORT-CHAN-EGY,SIEMENS EGYPT SAE,1518266720000000,,1518266720000000,,301004407,Siemens Egypt,true,
1000037284,CHNW450,CHINA UNICOM-CN-ANHUI,CXQV3,CHINA UNICOM-AH-CHN,CHINA UNITED NETCOM COMM. CORPORATION LTD. HAOZHOU BRANCH,1518266720000000,,1518266720000000,,301000084,China Unicom Anhui Branch,,
1000064422,BRA0010,OI MOBILE,C4112,OI-SP-BRA,OI MOVEL S.A.,1518266720000000,,1518266720000000,,301001451,Brasil Telecom Cabos Submarinos Ltd,,
1000053960,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,CITY OF SANDY,1518266720000000,,1518266720000000,,301002687,City of Sandy,true,
1000039831,ARG9997,ENTERPRISE-ARG,CXQQB,HOTH-INDIRECT-ARG,ONECOM S.R.L.,1518266720000000,,1518266720000000,,301008965,Onecom S.R.L.,true,
1000042691,CANV141,TEPS GOVERNMENT-CAN,CXP83,TEPS GOVERNMENT-CAN,WESTOWER COMMUNICATIONS LTD,1518266720000000,,1518266720000000,,301032912,Westower Communications Limited,true,
1000007532,BDI0002,ONATEL BDI,C0742,OTHER SERV. PROVIDERS-BDI,OFFICE NATIONAL DES TELECOMMUNICATIONS,1518266720000000,,1518266720000000,,301009978,Office National Des Telecommunications,true,
1000018908,BRAV630,VM-OG-BR,CXPRZ,VM OIL AND GAS-BRA,PETROLEO BRASILEIRO S/A,1518266720000000,,1518266720000000,,301001458,Petroleo Brasileiro S.A.,,
1000060325,PRTU393,IPS-TRAN-PT,CXPH3,VM TRANSPORT-PRT,IPTM - INSTITUTO PORTUARIO E DOS TRASP.,1518266720000000,,1518266720000000,,301000923,IPTM - Instituto Porturio e dos Trasp.,true,
1000010544,YEM9998,OTHER SERV. PROVIDERS-YEM,C0897,OTHER SERV. PROVIDERS-YEM,YEMEN COMPANY FOR MOBILE TELEPHONY,1518266720000000,,1518266720000000,,301002585,Yemen Company for Mobile Telephony,true,
1000059375,USAU724,TEPS OTHER-USA,CXP10,TEPS OTHER-USA,QOLSYS INC,1518266720000000,,1518266720000000,,301009173,Qolsys Inc.,true,
1000005026,ITAA601,ALSTOM-ITA,CXQBK,VM TRANSPORT-CHAN-ITA,ALSTOM FERROVIARIA S.P.A.,1518266720000000,,1518266720000000,,301000719,Alstom Ferroviaria S.p.A.,true,
1000060837,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,LEELANAU COUNTY,1518266720000000,,1518266720000000,,301008669,Leelanau County,true,
1000067640,USAX464,TXLE WEST-USA,CXQS2,TXLE WEST-USA,DETROIT CONVENTION CENTER,1518266720000000,,1518266720000000,,301035948,Detroit Convention Center,true,
1000019510,RUSV704,SI UTILITIES-RUS.,CXP5T,VM UTILITIES-RUS,OJSC CONCERN ENERGOATOM,1518266720000000,,1518266720000000,,301034169,Ojsc Concern Energoatom,true,
1000027858,BRA0007,TELEFONICA-SP,C4098,TELEFONICA-SP-BRA,VIVO S/A,1518266720000000,,1518266720000000,,301000410,Telefnica Brasil S.A.,,
1000003917,NLDW727,OTHER TECHNICAL XTRA LARGE ENTERPRISE (TXLE)-NLD,CXQA4,OTHER TECHNICAL XTRA LARGE ENTERPRISE-NLD,OCE TECHNOLOGIES B.V.,1518266720000000,,1518266720000000,,301031345,Oce Technologies B.V.,true,
1000001544,USAQ427,REGIONALS-USA,CXPYK,REGIONALS-USA,FARMERS TELEPHONE COOPERATIVE INC,1518266720000000,,1518266720000000,,301002644,FTC Communications LLC,,
A009,,,,,A009,1519213588000000,,1519213588000000,,A009,A009,true,
301001593,,,,,TransTecBau,1519213588000000,,1519213588000000,,301001593,TransTecBau,true,
301012354,,,,,Google Inc. (ON),1519213588000000,,1519213588000000,,301012354,Google Inc. (ON),true,
1000014440,DNK9999,OTHER CUSTOMERS IN DENMARK,CDNK9,OTHER CUSTOMERS IN DENMARK,BANE SERVICE,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000049699,VEN9998,OTHER SERV. PROVIDERS-VEN,C0893,OTHER SERV. PROVIDERS-VEN,"CCS VENEZUELA LIMITED, C.A.",1518266720000000,,1518266720000000,,301001245,"CCS Venezuela Limited, C.A.",true,
1000015157,USAV646,TEPS UTILITIES-USA,CXP6Q,TEPS UTILITIES-USA,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,1518266720000000,,1518266720000000,,301006442,Centerpoint Energy Houston,true,
1000057375,NLDW727,OTHER TECHNICAL XTRA LARGE ENTERPRISE (TXLE)-NLD,CXQA4,OTHER TECHNICAL XTRA LARGE ENTERPRISE-NLD,SPILGAMES,1518266720000000,,1518266720000000,,301031678,Spil Games,true,
1000064196,CHNU263,TEPS TRAN-CN-HQ,CXQVY,TEPS TRAN-RAIL-CHN,"CTFFRC, BEIJING RAILWAY BUREAU",1518266720000000,,1518266720000000,,301000234,Railway Others (China),,
1000061383,AREX628,OTHER TXLE ARE,CXQRZ,OTHER TECHNICAL XTRA LARGE ENTERPRISE-ARE,ZAYED UNIVERSITY,1518266720000000,,1518266720000000,,301033176,Zayed University,true,
1000030439,UKR8489,UKRCOM,CXPPI,EMEA CHANNEL-UKR,MUK LTD,1518266720000000,,1518266720000000,,301031265,MUK Ltd.,true,
1000065310,JPNX754,TXLE IOT-JPN,CXR44,TXLE IOT-JPN,NEC CORPORATION,1518266720000000,,1518266720000000,,301003258,IOT Customers US,,
1000000826,GABW869,LIBERTIS,CX17V,ETISALAT-GAB,GABON TELECOM,1518266720000000,,1518266720000000,,301002642,Gabon Telecom S.A.,,
1000001314,USA4059,AT&T WIRELINE US,C4059,AT&T-USA,MICHIGAN BELL TELEPHONE COMPANY,1518266720000000,,1518266720000000,,301008766,Michigan Bell Telephone Company,true,
1000004935,PRTZZZ5,INTERCO CONSO-PRT,CZZZ5,INTERCO CONSO,"ALCATEL PORTUGAL, SA",1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000045684,CHNW488,CHINA TELECOM-CN-GUANGDONG,CXQTZ,CHINA TELECOM-GD-CHN,GUANGDONG TELECOM CORPORATION SHENZ,1518266720000000,,1518266720000000,,301000337,Guangdong Telecom Co. Ltd,,
1000058211,AUSX138,TXLE-AUS,CXQLS,TXLE-AUS,ERNST & YOUNG,1518266720000000,,1518266720000000,,301032615,Ernst & Young,true,
1000048568,IDNW866,TEPS TRAN-INDIRECT-IDN,CXQFE,TEPS TRAN-INDIRECT-IDN,PT JAYA TEKNIK INDONESIA,1518266720000000,,1518266720000000,,301009133,PT Jaya Teknik Indonesia,true,
1000026326,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,L-3 COMMUNICATIONS CORPORATION,1518266720000000,,1518266720000000,,301000132,L-3 Communications Corporation,true,
1000067418,INDW152,SP-CABLE-IND,CXQ15,SP-CABLE-IND,GTPL HATHWAY LIMITED,1518266720000000,,1518266720000000,,301035733,GTPL Hathway Limited,true,
1000025047,CAN4548,TELUS-CAN,C4548,TELUS-CAN,EMERSON ELECTRIC CANADA LIMITED,1518266720000000,,1518266720000000,,301002268,Telus Corporation Inc.,,
1000059191,GBR9998,OTHER SERV. PROVIDERS-GBR,CGBR8,OTHER SERV. PROVIDERS-GBR,"JOH. BERENBERG, GOSSLER & CO. KG",1518266720000000,,1518266720000000,,301030971,"Joh. Berenberg, Gossler & Co. Kg",true,
1000012424,ARG0079,ARCANGEL MAGGIO S.A.,C0536,ENTERPRISE-INDIRECT-ARG,ARCANGEL MAGGIO S.A.,1518266720000000,,1518266720000000,,301007010,Arcangel Maggio S.A.,true,
1000067772,VEN9996,PS-INDIRECT-VEN,CVEN6,PS-INDIRECT-VEN,BOLIVARIANA DE TELECOMUNICACIONES,1518266720000000,,1518266720000000,,301036083,Bolivariana de Telecomunicaciones,true,
1000035475,USAX464,TXLE WEST-USA,CXQS2,TXLE WEST-USA,MPEGLA,1518266720000000,,1518266720000000,,301033523,Mpegla,true,
1000001476,ESPV169,VM PUBLIC SECTOR-ESP,CXP8U,VM PUBLIC SECTOR-ESP,AYUNTAMIENTO DE MALAGA,1518266720000000,,1518266720000000,,301030191,Ayuntamiento de Malaga,true,
301004155,,,,,Telecommunication Regulatory Authority O,1519213588000000,,1519213588000000,,301004155,Telecommunication Regulatory Authority O,true,
1000009572,CAN9999,OTHER CUSTOMERS IN CANADA,CCAN9,OTHER CUSTOMERS IN CANADA,IMAGICTV INC.,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000029720,AUSW144,OTHER CHANLLEGER-AUS,C0734,OTHER SERV. PROVIDERS-AUS,TRANSACT CAPITAL COMMUNICATIONS P/L,1518266720000000,,1518266720000000,,301002131,Transact Capital Communications Pty Ltd.,true,
1000046336,ISR9998,OTHER SERV. PROVIDERS-ISR,C0793,OTHER SERV. PROVIDERS-ISR,GOLAN TELECOM LTD,1518266720000000,,1518266720000000,,301003242,Golan Telecom Ltd.,true,
1000034480,USAU724,TEPS OTHER-USA,CXP10,TEPS OTHER-USA,ADVANCED COMMUNICATION EQUIPMENT INC DBA ADV TELECOM INC,1518266720000000,,1518266720000000,,301006811,ADV Telecom Inc,true,
1000055101,THAW858,OTHER SERV. PROVIDERS-INDIRECT-THA,CXQFA,OTHER SERV. PROVIDERS-INDIRECT-THA,INTERNATIONAL RESEARCH CORPORATION PUBLIC COMPANY LIMITED,1518266720000000,,1518266720000000,,301002071,International Research Corp. Public Co.,,
1000067223,ISL9998,OTHER SERV. PROVIDERS-ISL,CISL8,OTHER SERV. PROVIDERS-ISL,NOVA EHF,1518266720000000,,1518266720000000,,301035557,Nova ehf,true,
1000055505,TWNX488,GEPS-TWN,CXQWF,GEPS-TWN,CENTRAL BANK OF THE REPUBLIC OF CHINA (TAIWAN),1518266720000000,,1518266720000000,,301036263,Central Bank of ROC Taiwan,true,
1000064519,BRA0007,TELEFONICA-SP,C4098,TELEFONICA-SP-BRA,TELEFONICA INTERNATIONAL WHOLESALE,1518266720000000,,1518266720000000,,301000410,Telefnica Brasil S.A.,,
1000021658,IND0001,BHARAT SANCHAR NIGAM LTD (DOT) FIX,C4026,BHARAT SANCHAR NIGAM (BSNL)-IND,BHARAT SANCHAR NIGAM LTD. ANDHRA PRADESH,1518266720000000,,1518266720000000,,301002212,Bharat Sanchar Nigam Ltd.,,
1000011520,TWN4048,CHUNGHWA TELECOM CO. LTD.,C4048,CHUNGHWA TELECOM-TWN,"CHUNGHWA TELECOM CO., LTD. HSINCHU TECH OPERATIONS DIVISION CHT HSINCHU T.O.D.",1518266720000000,,1518266720000000,,301000027,Chunghwa Telecom Co. Ltd. (Fixed),,
301011407,,,,,"Taiwan Fixed Network Co., Ltd. (ON)",1519213588000000,,1519213588000000,,301011407,"Taiwan Fixed Network Co., Ltd. (ON)",true,
1000001235,FRA9999,OTHER CUSTOMERS IN FRANCE,CFRA9,OTHER CUSTOMERS IN FRANCE,ALCATEL,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000063816,TWNX149,TXLE-TWN,CXQM3,TXLE-TWN,"TWIN OAKS CONSTRUCTION CO.,LTD.",1518266720000000,,1518266720000000,,301035190,"TWIN OAKS Construction Co.,Ltd.",true,
1000040654,COL9998,OTHER SERV. PROVIDERS-COL,C0759,OTHER SERV. PROVIDERS-COL,SAI SERVICIOS Y ASESORIAS INTEGRALE,1518266720000000,,1518266720000000,,301009220,SAI Servicios y Asesoras Integrales,true,
1000054892,CODZZZ5,INTERCO CONSO-COD,CZZZ5,INTERCO CONSO,"ALCATEL-LUCENT WEST AND CENTRAL AFRICA SA, RD CONGO BRANCH",1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000038549,AZEZZZ5,INTERCO CONSO-AZE,CZZZ5,INTERCO CONSO,ALCATEL BAKU LLC,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
301003633,,,,,Verysell S.A. (Svyazinvest),1519213588000000,,1519213588000000,,301003633,Verysell S.A. (Svyazinvest),true,
1000028977,CHN4012,CHINA UNITED TELECOMMUNICATIONS CORPORATION,C4012,CHINA UNICOM-CHN,CHINA UNICOM (HONG KONG) OPERATIONS LTD N LTD.,1518266720000000,,1518266720000000,,301000111,China United Telecommunications Corp.,,
1000057476,USAA89D,NON TRADE-USA,CXILO,NON TRADE-USA,BLUE COAT SYSTEMS INC,1518266720000000,,1518266720000000,,301003842,NON TRADE NAM Customers,,
